Case,Theta,Phi,timeErr,init,trace,cost,7
Case1,1.3008157081270237,1.423534171157875,1.36217494709303,"[(0.3331639454228795+0j), (0.9084794290491945+0j), (0.2523230319743122+5.198091077563049e-18j)]","[(0.3357975781696976+0j), (0.9033849077195732+0j), (0.2667127574748984-5.4951781741860005e-18j)]","[(0.31962655122548816-4.2338883091646004e-19j), (0.9129836127806025-1.2093709454955963e-18j), (0.2535740336583764+4.887969596025466e-18j)]",0.03890846505438972
Case1,1.325359400733194,5.595961914206819,3.4606606574700063,"[(0.3331639454228795+0j), (0.9084794290491945+0j), (0.2523230319743122+5.198091077563049e-18j)]","[(0.34910943330853067+0j), (0.9050321738751467+0j), (0.24298017990326393+9.76196329704997e-18j)]","[(0.36214450008163407-4.642217941727361e-19j), (0.8981244596549911-1.151277868247276e-18j), (0.24944702048742456+4.8190841508592875e-18j)]",0.026409621577419606
Case1,1.325359400733194,5.595961914206819,3.460660664920587,"[(0.3331639454228795+0j), (0.9084794290491945+0j), (0.2523230319743122+5.198091077563049e-18j)]","[(0.3491094265655155+0j), (0.9050321764762148+0j), (0.24298017990326382-5.856450545287118e-19j)]","[(0.34001509107819566-4.436495379860819e-19j), (0.9061198169175465-1.182299399890612e-18j), (0.2516676682221974+4.856215589666867e-18j)]",0.018869473591668295
Case2,1.7916895602504288,1.9144080232812801,1.8530487917658545,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.5715642172922537+0j), (0.7907648146401148+0j), (-0.21910124015686983-1.4506698365778526e-18j)]","[(-0.5707177014294026-1.0058732461495575e-18j), (0.79951483432033+1.4091214968947241e-18j), (-0.1872360408064496+9.08309746229277e-18j)]",0.04146173489348651
Case2,1.7426021750380885,6.135923151542564,3.939262670740907,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.596596497157477+0j), (0.784120304654164+0j), (-0.17096188876030116+2.5956086545955383e-17j)]","[(-0.6083037771677134-1.0016564087493669e-18j), (0.7727957045430136+1.272515146484244e-18j), (-0.18097876594606338+8.80051097547048e-18j)]",0.03304876759429082
Case2,1.7671458676442586,1.9634954084936207,1.8653206380689396,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.6222035950943671+0j), (0.7581572742560003+0j), (-0.19509032201612814-1.3341528587740378e-18j)]","[(-0.6142410808603048-9.997790361747808e-19j), (0.7683306398468711+1.2505853003087532e-18j), (-0.17993310550330116+8.753077180351846e-18j)]",0.03329309633776001
Case2,1.7426021750380885,6.135923151542564,3.939262670740907,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.596596497157477+0j), (0.784120304654164+0j), (-0.17096188876030116+2.5956086545955383e-17j)]","[(-0.6100059527275585-1.0011527125415667e-18j), (0.7715226788899358+1.2662368609753072e-18j), (-0.18068063979143117+8.786993289160602e-18j)]",0.03572584265258155
Case2,1.7426021750380885,1.9144080232812801,1.8285051066102649,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.5574029108065248-5.551115123125783e-17j), (0.8124494000341951+0j), (-0.17096188876030116+8.13814828170038e-18j)]","[(-0.5703177978748057-1.005848652135621e-18j), (0.799785315079174+1.4105521240402237e-18j), (-0.18729938390432135+9.085946935691835e-18j)]",0.04191647737351731
Case2,1.7426021750380885,6.135923151542564,3.939262670740907,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.596596497157477+0j), (0.784120304654164+0j), (-0.17096188876030116+2.5956086545955383e-17j)]","[(-0.5933749029501397-1.0048983227938902e-18j), (0.7837220085806343+1.3272568961776864e-18j), (-0.18353756513381178+8.916332109692898e-18j)]",0.016195565257216188
Case2,1.7426021750380885,6.135923151542564,3.939262670740907,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.596596497157477+0j), (0.784120304654164+0j), (-0.17096188876030116+2.5956086545955383e-17j)]","[(-0.5988741811921949-1.0039481680992953e-18j), (0.7797464743818034+1.3071611185159208e-18j), (-0.1826065464065451+8.874232291398018e-18j)]",0.0182961822404642
Case2,1.7426021750380885,6.135923151542564,3.939262670740907,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.596596497157477+0j), (0.784120304654164+0j), (-0.17096188876030116+2.5956086545955383e-17j)]","[(-0.6068221532443037-1.0020723368687357e-18j), (0.7738991898426616+1.277974058000884e-18j), (-0.18123718794115978+8.812224463616006e-18j)]",0.03072208036632945
Case2,1.7426021750380885,6.135923151542564,3.939262670740907,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.596596497157477+0j), (0.784120304654164+0j), (-0.17096188876030116+2.5956086545955383e-17j)]","[(-0.5964737834653829-1.0043976827754212e-18j), (0.7814887671766155+1.3159430114546976e-18j), (-0.18301456886069198+8.892688586361431e-18j)]",0.014806929872871993
Case2,1.7671458676442586,6.086835766330224,3.926990824437822,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.5448951128517155+0j), (0.8154931527891325+0j), (-0.19509032201612825-4.466383932642503e-18j)]","[(-0.5523331771703266-1.0032791231010563e-18j), (0.8116632658758836+1.4743362218673623e-18j), (-0.1900810464634161+9.210854691017336e-18j)]",0.016277236920254373
Case2,1.7426021750380885,6.135923151542564,3.939262670740907,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.596596497157477+0j), (0.784120304654164+0j), (-0.17096188876030116+2.5956086545955383e-17j)]","[(-0.5790193916769383-1.0060590195963732e-18j), (0.7938359161343621+1.3793074895013644e-18j), (-0.18590611156491366+9.023218720226751e-18j)]",0.04223692947820734
Case2,1.7426021750380885,6.135923151542564,3.939262670740907,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.596596497157477+0j), (0.784120304654164+0j), (-0.17096188876030116+2.5956086545955383e-17j)]","[(-0.5981835869660063-1.0040830289610461e-18j), (0.78024884784383+1.309689271917319e-18j), (-0.182724195778387+8.879554929279033e-18j)]",0.01722086392409089
Case2,1.7426021750380885,6.135923151542564,3.939262670740907,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.596596497157477+0j), (0.784120304654164+0j), (-0.17096188876030116+2.5956086545955383e-17j)]","[(-0.5904040063133938-1.0052943746196437e-18j), (0.7858461815849984+1.3380782264617295e-18j), (-0.18403501899739538+8.938806865067425e-18j)]",0.020991487724869806
Case2,1.7916895602504288,1.9144080232812801,1.853048799216435,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.5715642231839106+0j), (0.7907648103816296+0j), (-0.21910124015686971+1.429129358869625e-17j)]","[(-0.572779503733206-1.005977309984031e-18j), (0.7981158344552981+1.4017373438959093e-18j), (-0.18690841311954118+9.068355597273803e-18j)]",0.04075913329346417
Case2,1.7426021750380885,6.135923151542564,3.939262670740907,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.596596497157477+0j), (0.784120304654164+0j), (-0.17096188876030116+2.5956086545955383e-17j)]","[(-0.5990779478088023-1.0039075204859266e-18j), (0.779598071496109+1.3064149161121394e-18j), (-0.18257179236876006+8.872659819570728e-18j)]",0.018613597704980916
Case2,1.7426021750380885,1.9144080232812801,1.8285051066102649,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.5574029108065248-5.551115123125783e-17j), (0.8124494000341951+0j), (-0.17096188876030116+8.13814828170038e-18j)]","[(-0.564387532854234-1.0053166006717796e-18j), (0.8037635180797228+1.4317056290266981e-18j), (-0.1882310276304572+9.127830469080349e-18j)]",0.03293965307853272
Case2,1.7671458676442586,6.086835766330224,3.9269908169872414,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.5448951067758181+0j), (0.8154931568489174+0j), (-0.19509032201612808-6.712094140395103e-19j)]","[(-0.5415509877118044-1.0003894035064293e-18j), (0.8185221461991238+1.5120291536218263e-18j), (-0.19168730758698924+9.28278058627335e-18j)]",0.009776122843358853
Case2,1.7426021750380885,1.9144080232812801,1.8285051066102649,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.5574029108065248-5.551115123125783e-17j), (0.8124494000341951+0j), (-0.17096188876030116+8.13814828170038e-18j)]","[(-0.5672829005917834-1.005615458995126e-18j), (0.8018288773300103+1.4213922430424191e-18j), (-0.1877779597712887+9.10746821951821e-18j)]",0.0373165937066261
Case2,1.7671458676442586,1.9634954084936207,1.8653206380689396,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.6222035950943671+0j), (0.7581572742560003+0j), (-0.19509032201612814-1.3341528587740378e-18j)]","[(-0.6156381772007259-9.992880415074398e-19j), (0.7672698666957113+1.245412696600921e-18j), (-0.17968468614134425+8.741799514504288e-18j)]",0.03108364620813603
Case2,1.7916895602504288,1.9144080232812801,1.8530487917658545,"[(-0.5814399151339987+0j), (0.7921569191197206+0j), (-0.18551291216441151+9.32646701998385e-18j)]","[(-0.5715642172922537+0j), (0.7907648146401148+0j), (-0.21910124015686983-1.4506698365778526e-18j)]","[(-0.5707702019270295-1.0058763686494386e-18j), (0.7994793039450089+1.4089336415032348e-18j), (-0.18722772005176447+9.0827231383858e-18j)]",0.04138202477522357
Case3,2.5034566458293663,2.2580197197676637,2.3807381902490956,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.5940852317469392-6.938893903907228e-18j), (0.04382235494533189+0j), (-0.8032075314806448-2.732847664561637e-18j)]","[(-0.5895486099336869+1.2806939125988589e-17j), (0.04040664196546085+2.522565301798885e-19j), (-0.806721599940359-9.346620098545685e-18j)]",0.01146640735261524
Case3,2.5034566458293663,2.2580197197676637,2.3807381902490956,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.5940852317469392-6.938893903907228e-18j), (0.04382235494533189+0j), (-0.8032075314806448-2.732847664561637e-18j)]","[(-0.5928897696654103+1.280152995392712e-17j), (0.04028411775115533+2.567906896637288e-19j), (-0.804275394925835-9.42407489671846e-18j)]",0.00580156682067335
Case3,2.5034566458293663,2.2580197197676637,2.3807381902490956,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.5940852317469392-6.938893903907228e-18j), (0.04382235494533189+0j), (-0.8032075314806448-2.732847664561637e-18j)]","[(-0.5866831688531974+1.2810530538767344e-17j), (0.040510876542942824+2.4836108547265917e-19j), (-0.808802651000906-9.279966276834843e-18j)]",0.01630866491616975
Case3,2.478912953223196,2.3071071049800045,2.3930100291016005,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.615185264773356+1.431146867680866e-17j), (0.007549838018394324+0j), (-0.788346427626606-6.789551154431266e-18j)]","[(-0.6186220971702164+1.271500693341897e-17j), (0.03930388522406096+2.913396001039039e-19j), (-0.7847049799122069-1.0009282058284534e-17j)]",0.038832327316926187
Case3,2.478912953223196,2.3071071049800045,2.3930100291016005,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.615185264773356+1.431146867680866e-17j), (0.007549838018394324+0j), (-0.788346427626606-6.789551154431266e-18j)]","[(-0.6167507466634905+1.2724017350959749e-17j), (0.039377413036748576+2.8885359196429556e-19j), (-0.7861729681390477-9.967492157755989e-18j)]",0.03556651639604707
Case3,2.454369260617026,2.2580197197676637,2.3561944976429254,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.6313385075663625+2.42861286636753e-17j), (0.062181410854160346+0j), (-0.7730104533627369+1.464404130216563e-17j)]","[(-0.6328166030694947+1.2632476219408229e-17j), (0.03873425513216653+3.1002670456562225e-19j), (-0.7733322729324967-1.0321607303134499e-17j)]",0.025247075962011825
Case3,2.478912953223196,2.3071071049800045,2.3930100291016005,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.615185264773356+1.431146867680866e-17j), (0.007549838018394324+0j), (-0.788346427626606-6.789551154431266e-18j)]","[(-0.6176533446692118+1.2719725355194584e-17j), (0.039341993744081+2.90053253626436e-19j), (-0.7854658193372748-9.987665207684236e-18j)]",0.03714084391087375
Case3,2.5034566458293663,2.2580197197676637,2.3807381902490956,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.5940852317469392-6.938893903907228e-18j), (0.04382235494533189+0j), (-0.8032075314806448-2.732847664561637e-18j)]","[(-0.6033336164219899+1.2776061688548406e-17j), (0.039894188445392886+2.7089991123792666e-19j), (-0.7964904274524875-9.664171601777032e-18j)]",0.019893659955928865
Case3,2.5034566458293663,2.2580197197676637,2.3807381902490956,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.5940852317469392-6.938893903907228e-18j), (0.04382235494533189+0j), (-0.8032075314806448-2.732847664561637e-18j)]","[(-0.5822268751711658+1.2814205515761284e-17j), (0.04067144616916892+2.422915062773205e-19j), (-0.8120084354826175-9.175915130560863e-18j)]",0.023810173453686745
Case3,2.429825568010856,2.3071071049800045,2.3684663364954304,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.6527302429689196-5.204170427930421e-18j), (0.024041478449840524+0j), (-0.7572088465064845-2.4957428765922847e-17j)]","[(-0.6560497419377669+1.2442165306373752e-17j), (0.037754567169040965+3.398275786823777e-19j), (-0.7537727301788439-1.0812077658095439e-17j)]",0.020468704015688267
Case3,2.429825568010856,2.3071071049800045,2.368466343946011,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.6527302431480426+1.9081958235744878e-17j), (0.024041473586621336+0j), (-0.7572088465064847+8.149274645604482e-18j)]","[(-0.6485090449450417+1.251156702878153e-17j), (0.03807919259339638+3.302770342115253e-19j), (-0.7602539008225508-1.0656029114800911e-17j)]",0.021303966483500122
Case3,2.454369260617026,2.2580197197676637,2.3561944976429254,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.6313385075663625+2.42861286636753e-17j), (0.062181410854160346+0j), (-0.7730104533627369+1.464404130216563e-17j)]","[(-0.62641094642117+1.2672839968887276e-17j), (0.03899394752135144+3.0163264934183917e-19j), (-0.7785170507191453-1.0181721548337845e-17j)]",0.03362162607496065
Case3,2.5034566458293663,2.2580197197676637,2.3807381902490956,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.5940852317469392-6.938893903907228e-18j), (0.04382235494533189+0j), (-0.8032075314806448-2.732847664561637e-18j)]","[(-0.5893880729863522+1.2807165863506415e-17j), (0.04041250228380559+2.520384495808143e-19j), (-0.8068386016302117-9.342891241269883e-18j)]",0.011738085671457878
Case3,2.5034566458293663,2.2580197197676637,2.3807381902490956,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.5940852317469392-6.938893903907228e-18j), (0.04382235494533189+0j), (-0.8032075314806448-2.732847664561637e-18j)]","[(-0.5998102795689176+1.2786111796539533e-17j), (0.04002692184090212+2.661516787860521e-19j), (-0.7991404595259831-9.583531865449505e-18j)]",0.013587557633851798
Case3,2.5034566458293663,2.2580197197676637,2.3807381902490956,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.5940852317469392-6.938893903907228e-18j), (0.04382235494533189+0j), (-0.8032075314806448-2.732847664561637e-18j)]","[(-0.5967062143145148+1.279373313445539e-17j), (0.04014285530968634+2.6195837195648597e-19j), (-0.8014550798179684-9.51217916083326e-18j)]",0.008052938618679444
Case3,2.5034566458293663,2.2580197197676637,2.3807381902490956,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.5940852317469392-6.938893903907228e-18j), (0.04382235494533189+0j), (-0.8032075314806448-2.732847664561637e-18j)]","[(-0.6073115618924319+1.2762916080179505e-17j), (0.03974285652611049+2.7624501965111266e-19j), (-0.7934690744741852-9.754744049606459e-18j)]",0.027044290323955514
Case3,2.5034566458293663,2.2580197197676637,2.3807381902490956,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.5940852317469392-6.938893903907228e-18j), (0.04382235494533189+0j), (-0.8032075314806448-2.732847664561637e-18j)]","[(-0.5872353953541282+1.2809913408419347e-17j), (0.04049084885021942+2.491122827510416e-19j), (-0.8084027966321429-9.29282757105071e-18j)]",0.015376611739199263
Case3,2.454369260617026,2.2580197197676637,2.3561944976429254,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.6313385075663625+2.42861286636753e-17j), (0.062181410854160346+0j), (-0.7730104533627369+1.464404130216563e-17j)]","[(-0.6317962652044702+1.2639251613501076e-17j), (0.03877591452034812+3.086942250570404e-19j), (-0.7741640057034385-1.0299448185091982e-17j)]",0.02501681147974743
Case3,2.454369260617026,2.2580197197676637,2.3561944976429254,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.6313385075663625+2.42861286636753e-17j), (0.062181410854160346+0j), (-0.7730104533627369+1.464404130216563e-17j)]","[(-0.623048141851477+1.269197115801297e-17j), (0.03912853900667993+2.9719973050735052e-19j), (-0.7812041796935194-1.0107575279848559e-17j)]",0.03953696813369918
Case3,2.5034566458293663,2.2580197197676637,2.3807381902490956,"[(-0.6202919174338334+1.734723475976807e-17j), (0.03923797091458718+0j), (-0.7833889958409964-4.1856340808781614e-18j)]","[(-0.5940852317469392-6.938893903907228e-18j), (0.04382235494533189+0j), (-0.8032075314806448-2.732847664561637e-18j)]","[(-0.6050492039023759+1.2770626962189391e-17j), (0.039829115255312846+2.732072464374312e-19j), (-0.7951912363922784-9.703296164211714e-18j)]",0.02297351168660408
Case4,0.8344855486097889,5.006913291658733,2.9206994275848412,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7389434857757222+2.0816681711721685e-17j), (0.054507751690977546+0j), (0.6715589548470184-1.5443924339925497e-17j)]","[(0.7456590054310621-2.2316807087536445e-18j), (0.04743002455759294+2.902939450764366e-19j), (0.6646375255656468+2.4830138313068108e-18j)]",0.020714670158423924
Case4,0.9081166264282996,4.957825906446392,2.9329712738879268,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7878122317213345+1.3877787807814457e-17j), (0.029016848586334798+0j), (0.6152315905806267+7.260499103150818e-18j)]","[(0.786431712669108-2.0225544221161952e-18j), (0.04396702219343814+2.876126152723325e-19j), (0.6161104302540048+2.5611568810188465e-18j)]",0.017209538418558674
